1,4.02158,4.57428,4.51262,4.85278,5.41323,5.65029,4.49874,4.62331,4.63917,5.99671,4.50411,5.41446,5.45483,5.68512,5.56548,6.23609,6.30228,5.70514,6.24989,7.37365,6.65305,5.48126,6.27913,6.70747,5.41984,6.17322,6.40401,6.06466,5.07739,5.66478,5.74273,6.60093,6.45838,6.05496,6.11896,5.87759,6.82178,7.34052,5.51845,5.95046,6.45624,5.96499,6.09892,6.21849,6.12015,5.36256,5.45238,6.00374,5.85639,6.36719,6.80074,6.24011,6.14650,6.89553,5.93643,6.14453,5.38842,5.13450,4.80475,5.29531,5.28489,5.47852,5.63532,6.52535,5.84216,5.65619,5.50121,6.10179,5.83753,4.87647,5.68336,5.12806,4.75075,4.80072,4.47516,4.97071,7.62279,5.04931,5.35917,6.13460,3.75353,8.18962,4.68747,4.87720,7.29656,6.69581,5.15678,5.66983,5.16668,5.44395,5.72298,6.84187,5.26236,5.02951,4.56153,6.37394,8.08110,6.52459,7.18870,4.72132,5.49536,5.73817,5.66555,5.00103,5.51841,5.44687,5.36153,5.22807,5.88700,5.54103,4.87713,5.26900,4.20889,5.51795,4.61120,4.40007,5.15720,4.94384,6.22391,4.54213,7.01817,6.85555,5.82426,5.57474,5.90341,5.77074,7.78049,7.01782,4.04071,4.91990,5.61635,5.58664,5.38009,6.33603,6.86837,6.03961,5.78339,6.18802,5.67737,6.77962,5.98063,5.75888,5.86583,5.37928,6.02673,7.43658,5.99183,6.70827,5.68082,5.35770,5.09759,5.94709,5.37858,5.25813,4.96112,6.70747,4.21440,6.40751,4.96073,5.92256,4.04138,4.31666,5.56166,5.07482,5.40118,5.73517,6.31662,5.12045,5.11329,5.71552,5.05629,4.71348,5.57952,5.73387,5.83917,5.32004,4.87647,4.89573,5.29192,4.73249,5.84298,6.67729,6.33426,5.11425,6.12078,6.84956,4.95904,6.42288,5.16102,5.35770,5.08219,5.11520,5.26883,5.48108,4.84711,5.20531,5.65085,5.41894,4.47281,7.06705,5.52390,5.37165,5.15459,5.03063,5.66925,5.99275,5.44428,6.84952,6.83742,4.19495,5.50144,4.72642,4.84711,6.12244,5.82076,6.04929,4.88953,7.52811,5.76741,4.20276,5.07392,5.85687,5.70750,4.66255,5.71552,5.93371,6.37996,6.33654,6.22391,5.32842,5.40249,5.37230,4.09458,5.38842,6.06987,5.61390,5.76391,6.07240,5.94690,6.37996
1,4.85024,5.05537,4.62930,4.92396,5.50063,5.88107,5.24355,4.87525,5.07762,5.90845,4.68249,5.25864,5.21317,5.48436,5.37790,6.31426,6.25579,5.54366,6.19792,7.35929,6.50560,5.48255,6.21473,6.66832,5.30954,6.06900,6.33924,6.20215,5.12196,5.65844,5.63495,6.74005,6.35461,6.09798,5.92973,5.76462,6.86465,7.57049,5.43779,6.12917,6.17958,5.95977,6.13025,6.20991,6.18696,5.17069,5.64364,6.12395,5.83776,6.59938,7.00044,6.35912,6.35213,7.19039,5.58932,6.24598,5.64339,5.52576,5.36392,5.37354,5.13350,5.53231,5.94779,6.62212,5.87428,5.55356,5.87664,6.30617,5.74186,5.08002,5.33989,4.87852,4.59147,4.50769,4.46084,4.58308,7.48894,4.85754,5.15658,5.71398,3.74164,8.15062,4.37243,4.39022,7.33831,6.80541,5.02918,5.26544,4.74900,5.03814,5.40256,6.56900,4.79041,4.45562,4.43454,6.19453,8.04768,6.24314,7.19428,4.43378,5.20249,4.88418,5.33417,4.62725,5.10136,5.24389,5.46709,5.33049,5.69188,5.49782,5.07699,5.94483,4.90505,5.94319,5.51383,4.89273,5.33913,5.10464,6.39284,3.88406,6.62650,6.55786,5.68186,5.33295,5.90970,5.36898,7.71012,6.72866,4.75283,5.32500,5.22583,5.99731,4.99419,5.99737,6.99236,6.09656,5.67404,5.88247,5.67209,6.02018,4.72632,5.60936,5.97249,5.42297,5.36332,6.87602,5.77033,5.40286,5.84097,5.64337,5.30358,5.69760,5.76898,5.21856,5.11695,6.66832,4.44752,6.54264,5.18033,5.71465,4.21156,3.67002,5.49083,4.91610,5.34666,5.64349,5.59732,5.49426,4.97436,5.63824,4.86173,4.58699,4.90927,5.58360,5.68185,5.67199,5.08002,4.45984,5.33284,4.49761,5.68799,6.66886,5.95771,5.38010,5.67284,6.75219,5.08086,6.03744,4.13277,5.64337,4.88885,4.97952,4.93773,5.10495,4.55866,4.78248,5.17966,5.30538,4.07473,7.02377,5.21565,5.30231,5.29272,4.87628,5.74751,6.02682,5.44794,6.75226,6.75392,4.18207,6.25483,4.07482,4.55866,5.07652,3.39585,5.29339,4.02747,7.47025,5.37463,4.41764,4.99837,5.97647,6.11030,4.45857,5.63824,5.78470,6.55079,5.95604,6.39284,4.75130,4.64953,5.02669,3.97524,5.64339,5.92489,5.22065,5.44330,5.92984,6.17898,6.55079
1,5.08796,5.24094,4.95086,5.11248,5.54618,5.98948,5.34066,5.14342,5.12149,6.02731,4.61868,5.02330,5.08964,5.27287,5.20025,6.14955,6.06657,5.11140,6.05871,7.22476,6.38242,5.21035,5.92920,6.46576,5.20963,5.88912,6.08491,5.80847,4.75042,5.44443,5.29952,6.45918,6.30515,5.96183,5.68091,5.56658,6.89801,7.35199,5.11723,5.88975,5.88202,5.80071,6.06523,6.07459,6.10421,5.31872,5.41986,5.84591,5.67568,7.23610,7.60090,6.24291,6.35378,7.15696,5.25462,6.80249,6.42440,5.30054,5.83673,5.22225,4.37131,5.37162,5.87947,6.65698,5.80633,5.51779,5.70665,6.70408,5.74982,5.01167,5.23108,4.76575,4.61697,3.65422,4.30431,4.81753,7.40011,4.72423,5.27738,5.63562,4.11639,7.92801,4.20374,4.46162,7.37352,6.90332,4.96177,5.08771,4.39871,5.10459,5.18674,6.47946,4.14500,4.76816,4.46575,6.09899,8.16541,6.18110,7.37495,4.40560,5.33863,4.95189,5.06298,4.70657,4.65092,5.00853,5.31475,5.11786,5.83735,5.47231,5.39723,6.00202,4.85897,5.71036,5.77732,4.55496,5.32470,5.38073,6.37311,4.56087,6.36684,6.32394,5.49108,5.17215,5.61725,5.55322,7.63392,6.67536,5.25693,5.44717,5.42910,5.78890,5.12555,6.09143,6.84174,5.96318,5.73265,6.00029,5.65827,6.36896,5.57998,5.31888,5.83537,5.24630,5.57741,7.30552,5.63569,6.16342,5.95095,5.77193,5.12860,5.87777,5.81133,5.21498,5.00591,6.46576,4.91283,6.55996,5.18933,5.80132,3.88890,4.21377,5.74848,4.97795,4.98822,5.63069,5.62098,5.61480,4.89452,5.59181,4.88828,4.60682,5.39847,5.40206,5.19636,5.69003,5.01167,5.06083,5.50947,4.45385,5.19917,6.54305,5.87988,5.14586,6.05005,6.76599,4.69889,5.88465,4.98743,5.77193,4.71140,4.89898,5.34134,5.62382,5.23402,5.18002,5.84235,5.74777,4.88639,7.20657,5.64152,5.30091,5.31267,5.10502,5.77942,6.17627,5.56009,6.76607,6.55228,4.47838,6.06069,4.89668,5.23402,6.06834,5.60974,5.83243,4.69926,6.97773,5.51272,5.02667,4.57068,5.90784,5.88723,4.90245,5.59181,5.59956,6.56827,5.87809,6.37311,5.47925,5.31926,5.66069,4.73079,6.42440,5.54179,5.65426,6.08228,5.63794,6.19676,6.56827
1,4.79285,5.08079,4.87303,4.89979,5.66367,5.84516,4.85901,5.32649,4.91875,5.84910,4.59365,5.24355,4.96957,5.30124,5.34483,6.33751,6.16816,5.16674,6.19223,7.02058,6.22938,5.26144,6.02001,6.47161,5.12196,5.84620,6.07554,5.59894,4.60831,5.40039,4.97601,6.55459,6.02454,6.15295,5.88777,5.70495,6.55896,7.25456,4.89880,6.29549,6.23744,5.54257,5.97585,6.21573,5.96610,5.29026,5.60760,6.03279,5.75898,6.60097,7.22360,6.10511,6.02359,6.78105,5.54699,6.62764,5.98088,5.49756,5.57612,5.68583,4.70973,4.89661,5.75524,6.17748,5.47216,5.67371,6.31110,6.45388,5.79371,4.83286,5.52795,5.01343,4.91970,4.64435,4.68668,5.27750,7.68812,5.14401,5.41415,6.16865,4.44459,8.41566,5.04085,4.38994,7.70001,7.17432,5.44706,5.51927,4.48108,5.68663,5.21372,7.07392,4.53800,5.52643,4.23420,5.86529,8.23383,5.88236,7.19433,4.36927,5.24131,6.04115,4.37158,4.53999,4.41984,4.96849,5.43050,5.23056,5.82839,5.61858,5.45574,5.93179,4.89096,5.40345,3.99375,5.56900,5.25186,5.36130,6.22323,4.73212,6.58118,6.46068,5.70209,5.41160,5.70945,5.93131,7.95099,7.13355,4.61701,4.48035,4.81454,5.43241,5.18291,6.18834,6.79615,6.14423,5.56705,6.05022,5.62355,5.91662,4.80426,5.24639,6.16883,5.47098,5.68748,7.14296,6.01574,6.12948,5.87950,5.73762,5.13887,5.69826,5.43659,4.79519,4.67531,6.47161,4.63804,6.56451,5.64618,6.18325,4.74540,4.88232,5.50880,5.45777,5.17135,5.88406,5.90558,5.07261,4.89154,5.63450,5.22340,5.03210,5.48856,5.73581,4.98351,5.50604,4.83286,5.32612,5.53218,4.86050,4.98051,6.48767,6.52036,4.50162,6.00678,6.66662,4.93001,6.63254,4.93052,5.73762,4.47967,4.89051,5.15224,5.27183,5.33590,5.14198,5.67473,5.73523,4.33221,7.17764,6.15070,5.26935,5.33932,4.81282,5.77399,6.47263,5.24632,6.66659,6.88509,4.43665,6.16978,5.25172,5.33590,5.95191,5.36460,5.86646,4.59510,7.66802,5.70158,4.73749,4.63560,5.61172,5.59372,4.82203,5.63450,6.22242,6.56310,6.52087,6.22323,5.45422,5.31268,5.61401,4.68725,5.98088,5.67378,5.53983,6.20212,6.06823,5.72706,6.56310
1,4.60399,5.10980,4.51741,4.97609,5.38104,5.99993,5.34303,5.62455,4.92300,5.84645,4.86904,5.08409,4.81982,5.05241,5.29444,6.08086,6.00622,5.21961,5.93431,7.14022,6.59468,5.31095,6.16502,6.52953,5.06024,5.82078,5.94992,5.86779,4.65475,5.38608,5.38820,6.56396,6.26422,5.84622,5.59299,5.82983,6.57638,7.26810,4.90912,6.02743,6.03789,5.96262,5.94023,6.16022,5.98765,5.22247,5.57476,5.79730,5.54121,6.41102,7.04244,5.83535,6.05014,6.72647,5.66046,6.69932,6.01037,5.16718,5.27650,5.31865,4.61478,5.67232,5.71491,6.54144,5.82410,5.22049,5.91094,6.15484,5.40840,4.46207,5.52971,5.27481,5.06886,4.61927,4.55911,5.16391,7.68285,5.07855,5.44391,6.09670,4.29002,8.30880,4.18797,4.42796,7.34704,7.08601,4.98903,5.32245,4.54653,5.56982,5.24014,7.18367,4.27626,4.81160,4.63869,6.16949,8.07905,6.32555,7.31386,4.79294,5.35898,6.00040,5.21255,5.12815,5.18033,4.92813,5.30620,5.33237,5.61686,5.26234,5.14679,5.75622,5.00714,5.50954,4.56956,5.12513,5.22180,5.09786,6.13083,4.39840,6.46444,6.15187,5.43009,5.18593,5.71149,5.63588,7.49808,6.63736,4.60351,5.47256,5.52591,5.23506,5.12018,6.30666,7.00107,5.00816,5.89827,6.13438,5.80771,6.26216,5.48780,5.23946,5.92886,5.43342,5.72735,7.09661,6.01078,6.17498,5.84643,5.57360,5.36806,5.56338,5.59678,5.28967,4.91356,6.52953,4.23858,6.61857,4.84334,6.06811,4.14829,4.42516,5.69418,5.24755,5.40761,5.99903,6.12862,5.27418,4.60440,5.34555,5.25112,4.68994,5.35924,5.85598,5.07257,5.57464,4.46207,5.37964,5.73314,4.68933,5.06526,6.62710,6.46656,4.15971,5.95487,6.80867,5.11654,6.43256,4.74251,5.57360,4.55816,4.60014,5.31828,5.33637,5.28614,5.38430,5.63796,5.64043,4.83003,7.38658,6.24191,5.34319,5.04068,5.32367,5.46491,6.59107,5.40422,6.80869,7.09283,4.52326,6.00803,4.93561,5.28614,6.15132,5.63175,6.12594,5.32234,7.82403,5.80214,5.05501,4.95803,5.53087,5.31533,4.98086,5.34555,6.29262,6.61305,6.46639,6.13083,5.37635,5.16229,5.63796,5.01617,6.01037,5.26011,5.58658,6.18084,5.25722,5.86321,6.61305
1,4.59247,5.11080,4.70615,4.92010,5.68220,6.05297,5.34624,5.28924,4.92295,6.36389,4.76251,5.70070,5.56644,5.74597,5.89163,6.50146,6.46364,5.28070,6.38354,7.42147,6.82425,5.59289,6.28854,6.76158,5.39658,6.28172,6.39584,6.01537,5.35145,5.62109,5.17813,7.05221,6.49373,6.21809,6.24383,6.19730,6.86591,7.79531,5.34304,6.38347,6.33811,6.07149,6.29779,6.63338,6.08818,5.58310,5.87983,6.30635,6.04054,6.70584,7.43939,6.08523,6.54100,7.25713,5.92724,6.96098,6.19552,5.64679,5.83059,5.63800,4.81462,5.77534,5.77283,6.85195,5.78317,5.81836,6.16313,6.53218,5.73900,5.04912,4.87157,4.41056,4.21104,4.09682,4.55962,3.94803,7.69755,4.80619,4.56930,6.15414,4.40850,8.22525,4.26536,4.53192,7.41797,7.25162,5.25647,5.66213,3.76671,5.01336,4.71040,6.95237,4.61318,5.31095,4.35950,5.43315,8.04993,5.67090,7.27477,4.34648,4.26549,5.71750,4.25450,4.29886,5.12591,4.92164,5.29723,5.26742,5.70964,5.46914,5.52575,5.77570,5.31071,5.34634,4.83739,5.03631,5.46256,5.18972,5.95802,4.54215,6.97567,6.64118,5.78640,5.61024,6.18827,6.05608,8.09988,7.20945,4.81173,5.11795,5.16404,5.99374,5.28155,6.31735,6.79228,6.20255,5.41359,5.94862,5.54951,5.34104,4.54534,5.26859,6.25269,5.35472,5.75179,6.96824,6.07890,5.93805,5.64763,5.46416,5.29007,5.46818,5.80862,5.03061,4.86697,6.76158,4.65710,6.56548,5.35388,6.07289,4.22648,4.28974,5.19183,5.50495,5.28004,6.07509,6.10292,5.42757,4.79543,6.11380,5.02706,4.72046,5.38627,5.56198,4.87730,5.56872,5.04912,4.96579,5.54912,4.81124,5.30648,6.55991,6.43438,5.01469,5.79827,6.68216,5.24308,6.44039,4.32916,5.46416,3.69505,4.81498,5.13567,5.21816,5.23858,5.09988,5.63272,5.45863,4.84227,7.24872,6.08478,5.20651,5.10101,5.26956,5.45986,6.61421,5.15628,6.68226,6.90187,4.44502,6.45804,4.68080,5.23858,6.38702,5.77743,6.13823,5.35707,7.72515,5.62762,4.48959,5.13474,5.78931,6.09983,4.76997,6.11380,6.23322,6.53600,6.43188,5.95802,5.50940,4.91094,5.30367,4.00219,5.95380,6.31841,5.46782,5.99685,6.31837,6.28349,6.53600
1,4.73884,4.98559,4.71070,5.04727,5.45865,5.79348,5.15299,4.79695,4.92966,5.86788,4.54817,5.41809,5.21284,5.37565,5.51798,6.21488,6.18989,5.39829,6.15917,7.37233,6.69540,5.37930,6.22220,6.72517,5.39215,6.07289,6.31463,6.07316,5.07272,5.55344,5.70893,6.76757,6.35989,6.10335,5.81159,5.51012,6.82557,7.47795,5.56973,5.88181,6.15926,5.88208,6.27597,6.25463,6.27066,5.32260,5.62093,5.97488,5.90624,6.67848,7.06009,6.21132,6.15331,7.11386,5.50316,6.49041,5.73082,5.36271,4.84842,5.27630,4.94444,5.63383,5.93543,6.35309,5.77288,5.57219,5.94995,5.71250,5.72780,5.05526,5.69127,5.20396,4.88842,4.75253,4.68929,4.95939,7.45828,4.11605,5.28366,5.60290,3.57778,8.23236,4.57701,4.71358,6.99431,6.24395,5.36984,5.65880,4.85283,5.30428,5.47193,6.89867,5.26828,4.54818,4.94950,6.69011,8.24421,6.84542,7.14054,4.68956,5.27101,4.60324,5.82870,4.80916,5.46273,5.31341,5.48702,5.31117,5.67228,5.45638,5.14062,5.83405,4.97232,5.77398,5.30410,5.06089,5.26767,4.80661,6.27455,4.29561,6.42225,6.73931,5.43310,5.07327,5.69775,5.20012,7.68175,6.63939,4.89447,5.07973,5.07656,5.97690,4.76233,6.04163,6.79882,5.29601,5.50123,5.88434,5.37020,5.93210,5.00584,5.24873,5.96822,5.36689,5.43436,6.66326,5.70200,5.35598,5.86398,5.59370,4.99540,5.65532,5.62597,5.14568,5.30782,6.72517,4.33821,6.34276,5.18675,5.76258,4.25077,4.11882,5.43186,4.65443,5.61392,5.52254,5.85543,5.80185,4.59995,5.57705,4.72423,4.49591,5.35586,5.48653,5.60660,5.52802,5.05526,3.91456,5.01333,4.33214,5.61433,6.21096,6.00869,5.13223,5.84004,6.40888,5.07596,6.14801,4.56093,5.59370,4.34339,4.59987,5.06570,5.20212,4.38194,4.89416,5.14933,5.22068,4.17487,6.97880,5.75508,5.22387,4.94904,5.18968,5.73116,5.37014,5.15392,6.40893,6.88232,3.94832,6.18164,4.35063,4.38194,6.12824,5.82214,5.78842,4.64844,7.69339,5.62850,4.14057,4.70838,5.88783,6.10686,4.44359,5.57705,5.85034,6.30615,6.00743,6.27455,4.92614,4.82958,5.43307,4.43576,5.73082,5.57133,5.37693,5.65274,5.57875,6.19333,6.30615
1,4.70279,4.95443,4.52943,4.76468,5.37742,5.82383,5.32354,4.82944,4.71703,6.01656,4.34227,4.73309,4.77656,5.14558,4.95373,5.89183,5.99563,4.99043,5.94240,7.05032,6.32368,4.99032,5.86564,6.31775,4.82111,5.69372,5.92011,5.68529,4.48389,5.19921,4.95031,6.34438,6.07553,5.79731,5.62731,5.46779,6.37542,7.18197,4.86646,5.71289,5.91876,5.64614,5.80523,6.02431,5.90785,4.82131,5.26190,5.64534,5.40222,6.10720,6.78603,5.81652,5.94000,6.69843,5.46115,6.25776,5.52216,5.03345,4.99410,4.92930,4.05095,4.81490,5.60034,6.23980,5.41396,5.27030,5.55265,6.04229,5.35756,4.47762,5.94766,5.46368,5.15399,4.94504,5.14884,5.23753,7.79966,5.63920,5.58886,6.30423,4.47636,8.20527,5.20211,5.24317,7.43229,6.74507,5.74633,5.90947,5.37725,5.83927,5.91763,7.20941,5.14019,5.27497,5.12494,6.00042,8.03666,6.27688,7.07535,4.96099,5.42739,5.77181,5.49079,5.14404,5.64502,5.27154,5.38109,5.22455,5.79410,5.42026,4.96338,5.72662,4.68634,5.49752,5.07736,4.73957,5.39272,4.99504,6.29139,4.74776,6.56355,6.55822,5.65697,5.27432,5.87362,5.38031,7.69527,6.88338,4.71740,5.29071,5.17699,5.25113,5.50392,6.46860,6.97815,5.79303,5.76296,6.03468,5.73086,6.37952,5.29896,5.49450,6.14053,5.29351,6.13409,7.47071,6.05903,6.23535,5.98879,5.78136,5.32666,5.80743,5.97609,5.31530,4.89250,6.31775,4.07410,6.48867,4.93910,5.96244,4.10379,3.98831,5.47125,4.73924,5.24067,6.04070,6.12296,5.32069,4.73731,5.48387,5.00656,4.74979,5.43105,5.68654,5.53027,5.84033,4.47762,4.88483,5.61927,4.81790,5.53124,6.56079,6.43392,4.14871,6.04714,6.74768,4.53204,6.31550,4.76060,5.78136,4.78402,4.74251,5.17161,5.32843,5.17312,5.17457,5.64273,5.73304,4.41577,7.48334,5.94294,5.20037,5.13238,5.19649,5.29271,6.14286,5.03631,6.74771,7.08603,4.42013,5.99416,4.57493,5.17312,6.27655,6.00011,6.34259,5.38530,7.92922,6.03847,4.91894,5.15178,5.45160,5.38199,4.84926,5.48387,6.26934,6.46080,6.43427,6.29139,5.39204,5.20493,5.59123,4.07486,5.52216,5.66458,5.48167,6.01516,5.66519,5.60638,6.46080
1,5.26029,5.23177,4.66593,4.96317,5.62165,5.91388,5.57456,5.98415,5.15848,6.20029,4.76436,4.99583,4.66273,5.22443,5.19632,6.17051,6.03715,5.14064,6.01972,7.17455,6.45892,5.38902,5.88006,6.32551,5.01313,5.77513,6.01078,5.93278,4.20252,5.30806,5.16737,6.44464,6.25709,6.05462,5.56879,5.54174,6.51987,7.16565,5.34582,5.90286,6.23848,5.80308,5.91499,5.90989,6.01326,5.31061,5.34627,5.78953,5.67368,6.60897,7.15813,6.03533,6.06879,6.79240,5.70660,6.84733,6.01387,5.31203,5.61027,5.50510,4.41588,5.42800,5.68219,6.59050,5.82124,5.79551,6.09273,6.54170,5.90694,5.12144,5.89447,5.58550,5.45386,5.23562,5.12197,5.61794,8.18915,5.55074,5.79494,6.78101,4.89756,8.53845,4.98969,5.01543,7.27035,7.07117,5.60128,5.77788,4.97695,5.97300,5.65649,7.41100,4.91131,5.48760,5.15052,6.76717,8.18545,6.76800,7.38570,5.12086,5.81059,6.30199,5.46264,5.27859,5.18140,5.00508,4.98540,4.77533,5.81176,5.52363,5.01256,5.76006,3.96528,5.78353,4.08051,5.11163,5.50413,5.26114,6.09997,4.91835,5.95891,6.17621,5.27303,4.85697,5.19896,5.73349,7.01870,6.04510,4.73295,4.58619,5.59751,5.08495,4.99527,5.99166,6.96177,6.08948,5.98141,6.25009,5.99449,6.25227,5.39828,5.24452,5.77748,5.26770,6.19648,7.33784,5.97097,6.47194,6.07676,5.91924,5.13924,5.99590,5.58721,5.54289,5.00684,6.32551,5.08176,6.80253,5.17071,6.14237,4.35471,4.82980,5.84717,5.45212,4.62044,5.40788,5.48458,4.65255,5.10877,5.48157,5.35735,5.06443,5.16588,5.95617,4.15861,5.67191,5.12144,4.53569,5.66190,4.97897,4.15425,6.22920,6.80970,4.37833,5.89588,6.37332,4.73794,6.77028,4.92799,5.91924,4.95334,5.11531,5.21825,5.08617,5.11358,4.96047,5.62345,5.35460,3.87362,7.07370,5.99866,5.28690,4.58131,5.02698,5.36332,6.45569,5.57003,6.37325,7.13035,4.05366,6.04282,4.28427,5.11358,5.33631,4.16948,5.44768,4.55535,8.06913,6.00318,4.81613,5.00007,5.77597,5.22039,4.64769,5.48157,6.45774,6.77126,6.81184,6.09997,5.35109,5.26604,5.49465,4.22728,6.01387,5.64353,5.50276,5.95121,5.63966,5.96825,6.77126
1,4.92066,4.87231,4.84686,4.76690,4.98455,5.63924,5.31373,5.65571,4.93516,5.71955,4.53999,4.73260,4.74146,4.93795,4.89283,5.97942,5.54878,4.81152,5.46784,6.73792,5.85044,5.10320,5.66812,6.14949,4.73567,5.17588,5.51575,5.56229,4.25296,4.98858,4.91725,6.33930,6.12546,6.10486,4.93560,5.26737,6.35052,6.90834,4.85319,5.55764,6.20278,5.64031,6.16447,5.94880,6.07348,4.76700,5.57686,5.57848,5.41123,6.34063,6.87948,6.02478,5.66201,6.63639,5.72559,6.28279,5.72668,5.30623,5.21784,5.31775,4.23198,4.96013,5.79824,6.32052,5.83000,5.72384,5.93643,5.91523,6.07798,4.83736,5.67750,5.18046,5.37199,4.79555,4.81676,5.34254,7.53215,5.28946,5.78898,6.22186,3.89292,7.58383,4.95763,4.86031,7.51613,7.09009,5.70001,5.71090,4.76972,5.51082,5.80179,6.85264,4.08281,5.27048,4.86932,6.15112,8.31669,6.28158,7.44499,4.58625,5.50142,5.55228,4.68580,4.91269,5.50534,4.92341,4.92574,4.85906,6.06299,5.72909,5.13468,6.48150,5.48413,6.03774,4.96653,4.08818,5.70629,5.26339,6.20636,4.95610,6.36970,6.08301,5.32839,4.26309,5.66916,5.34791,7.14431,6.48071,4.65620,5.96944,5.28978,4.38494,5.38232,6.43897,7.21370,5.90448,6.44287,6.65649,6.24409,6.61764,5.51237,5.28924,6.32375,5.26466,6.13564,6.80270,6.85076,6.02605,6.01169,5.81827,4.53898,5.89349,4.82976,5.49658,4.40332,6.14949,4.56480,6.84820,5.46606,6.38403,3.94443,5.08372,6.29062,5.97308,4.61353,6.08433,6.05604,4.79535,4.61585,5.22588,5.28108,4.02112,5.31539,6.02951,4.64467,5.69394,4.83736,5.22386,6.44165,4.77840,4.64345,6.75437,5.91755,4.36790,6.30212,6.89870,4.82100,5.92920,4.93797,5.81827,4.57531,4.63369,5.55678,5.48255,5.48583,5.18866,6.16485,5.61865,4.47299,7.50549,6.07409,5.41894,5.07473,4.85210,5.20939,6.51305,5.31926,6.89859,7.11207,3.86175,5.76449,4.94214,5.48583,6.42018,5.85586,6.33075,4.88351,7.37522,6.07290,5.04887,4.88877,6.44132,5.07420,4.80029,5.22588,6.40400,6.77844,5.92087,6.20636,6.06888,5.55884,5.58559,4.56698,5.72668,5.90436,5.91471,6.57142,5.90355,5.38286,6.77844
